date,is_christian_holiday,is_jewish_holiday,is_muslim_holiday,is_chinese_holiday
2055-08-29,0,0,0,1
2055-09-06,0,0,0,1
2055-09-08,1,0,0,0
2055-09-14,1,0,0,0
2055-09-23,0,1,1,0
2055-09-24,0,1,0,0
2055-10-02,0,1,0,0
2055-10-05,0,0,0,1
2055-10-07,0,1,0,0
2055-10-14,0,1,0,0
2055-10-28,0,0,0,1
2055-11-01,1,0,0,0
2055-11-02,1,0,0,0
2055-12-08,1,0,0,0
2055-12-22,0,0,0,1
2055-12-25,1,0,0,0
2055-12-26,1,0,0,0
2055-12-28,1,0,0,0
2056-01-01,1,0,0,0
2056-01-06,1,0,0,0
2056-01-24,0,0,0,1
2056-02-02,1,0,0,0
2056-02-08,0,0,0,1
2056-02-15,0,0,0,1
2056-02-16,1,0,0,0
2056-02-22,0,0,1,0
2056-02-29,0,0,0,1
2056-03-19,1,0,0,0
2056-03-25,1,0,0,0
2056-03-26,1,0,0,0
2056-03-30,1,0,0,0
2056-03-31,1,0,0,0
2056-04-01,0,1,0,0
2056-04-02,1,0,0,0
2056-04-03,1,0,0,0
2056-04-04,0,0,0,1
2056-04-07,0,1,0,0
2056-04-09,1,0,0,0
2056-04-15,0,0,1,0
2056-04-16,0,0,1,0
2056-04-17,0,0,1,0
2056-04-18,0,0,1,0
2056-04-19,0,0,1,0
2056-04-20,0,1,0,0
2056-05-11,1,0,0,0
2056-05-21,1,1,0,0
2056-05-22,1,0,0,0
2056-05-28,1,0,0,0
2056-06-01,1,0,0,0
2056-06-09,1,0,0,0
2056-06-17,0,0,0,1
2056-06-22,0,0,1,0
2056-06-23,0,0,1,0
2056-06-24,1,0,1,0
2056-06-25,0,0,1,0
2056-06-26,0,0,1,0
2056-06-27,0,0,1,0
2056-06-29,1,0,0,0
2056-08-06,1,0,0,0
2056-08-15,1,0,0,0
2056-08-17,0,0,0,1
2056-08-25,0,0,0,1
2056-09-08,1,0,0,0
2056-09-11,0,1,0,0
2056-09-12,0,1,0,0
2056-09-14,1,0,0,0
2056-09-20,0,1,0,0
2056-09-23,0,0,1,0
2056-09-24,0,0,1,1
2056-09-25,0,1,0,0
2056-10-02,0,1,0,0
2056-10-17,0,0,0,1
2056-11-01,1,0,0,0
2056-11-02,1,0,0,0
2056-12-08,1,0,0,0
2056-12-21,0,0,0,1
2056-12-25,1,0,0,0
2056-12-26,1,0,0,0
2056-12-28,1,0,0,0
2057-01-01,1,0,0,0
2057-01-06,1,0,0,0
2057-01-12,0,0,0,1
2057-01-27,0,0,0,1
2057-02-02,1,0,0,0
2057-02-04,0,0,0,1
2057-02-18,0,0,0,1
2057-02-22,0,0,1,0
2057-03-07,1,0,0,0
2057-03-19,1,0,0,0
2057-03-25,1,0,0,0
2057-04-04,0,0,1,1
2057-04-05,0,0,1,0
2057-04-06,0,0,1,0
2057-04-07,0,0,1,0
2057-04-08,0,0,1,0
2057-04-09,0,0,1,0
2057-04-15,1,0,0,0
2057-04-19,1,1,0,0
2057-04-20,1,0,0,0
2057-04-22,1,0,0,0
2057-04-23,1,0,0,0
2057-04-25,0,1,0,0
2057-04-29,1,0,0,0
2057-05-09,0,1,0,0
2057-05-31,1,0,0,0
2057-06-06,0,0,0,1
2057-06-08,0,1,0,0
2057-06-10,1,0,0,0
2057-06-11,1,0,1,0
2057-06-12,0,0,1,0
2057-06-13,0,0,1,0
2057-06-14,0,0,1,0
2057-06-17,1,0,0,0
2057-06-21,1,0,0,0
2057-06-24,1,0,0,0
2057-06-29,1,0,0,0
2057-08-06,1,0,0,1
2057-08-14,0,0,0,1
2057-08-15,1,0,0,0
2057-09-08,1,0,0,0
2057-09-13,0,0,0,1
2057-09-14,1,0,0,0
2057-09-23,0,0,1,0
2057-09-29,0,1,0,0
2057-09-30,0,1,0,0
2057-10-07,0,0,0,1
2057-10-08,0,1,0,0
2057-10-13,0,1,0,0
2057-10-20,0,1,0,0
2057-11-01,1,0,0,0
2057-11-02,1,0,0,0
2057-12-08,1,0,0,0
2057-12-21,0,0,0,1
2057-12-25,1,0,0,0
2057-12-26,1,0,0,0
2057-12-28,1,0,0,0
2058-01-01,1,0,0,0
2058-01-02,0,0,0,1
2058-01-06,1,0,0,0
2058-01-17,0,0,0,1
2058-01-24,0,0,0,1
2058-02-02,1,0,0,0
2058-02-07,0,0,0,1
2058-02-21,0,0,1,0
2058-02-22,0,0,1,0
2058-02-27,1,0,0,0
2058-03-19,1,0,0,0
2058-03-25,1,0,1,0
2058-03-26,0,0,1,0
2058-03-27,0,0,1,0
2058-03-28,0,0,1,0
2058-04-04,0,0,0,1
2058-04-07,1,0,0,0
2058-04-09,0,1,0,0
2058-04-11,1,0,0,0
2058-04-12,1,0,0,0
2058-04-14,1,0,0,0
2058-04-15,1,1,0,0
2058-04-21,1,0,0,0
2058-04-30,0,1,0,0
2058-05-23,1,0,0,0
2058-05-29,0,1,0,0
2058-05-31,0,0,1,0
2058-06-01,0,0,1,0
2058-06-02,1,0,1,0
2058-06-03,1,0,1,0
2058-06-04,0,0,1,0
2058-06-05,0,0,1,0
2058-06-09,1,0,0,0
2058-06-13,1,0,0,0
2058-06-21,1,0,0,0
2058-06-24,1,0,0,0
2058-06-25,0,0,0,1
2058-06-29,1,0,0,0
2058-08-06,1,0,0,0
2058-08-15,1,0,0,0
2058-08-25,0,0,0,1
2058-09-02,0,0,0,1
2058-09-08,1,0,0,0
2058-09-14,1,0,0,0
2058-09-19,0,1,0,0
2058-09-20,0,1,0,0
2058-09-23,0,0,1,0
2058-09-28,0,1,0,0
2058-10-02,0,0,0,1
2058-10-03,0,1,0,0
2058-10-10,0,1,0,0
2058-10-25,0,0,0,1
2058-11-01,1,0,0,0
2058-11-02,1,0,0,0
2058-12-08,1,0,0,0
2058-12-21,0,0,0,1
2058-12-25,1,0,0,0
2058-12-26,1,0,0,0
2058-12-28,1,0,0,0
2059-01-01,1,0,0,0
2059-01-06,1,0,0,0
2059-01-21,0,0,0,1
2059-02-02,1,0,0,0
2059-02-05,0,0,0,1
2059-02-12,1,0,0,1
2059-02-22,0,0,1,0
2059-02-23,0,0,1,0
2059-02-26,0,0,0,1
2059-03-15,0,0,1,0
2059-03-16,0,0,1,0
2059-03-17,0,0,1,0
2059-03-18,0,0,1,0
2059-03-19,1,0,1,0
2059-03-23,1,0,0,0
2059-03-25,1,0,0,0
2059-03-27,1,0,0,0
2059-03-28,1,0,0,0
2059-03-29,0,1,0,0
2059-03-30,1,0,0,0
2059-03-31,1,0,0,0
2059-04-04,0,1,0,0
2059-04-05,0,0,0,1
2059-04-06,1,0,0,0
2059-04-17,0,1,0,0
2059-05-08,1,0,0,0
2059-05-18,1,1,0,0
2059-05-19,1,0,0,0
2059-05-21,0,0,1,0
2059-05-22,0,0,1,0
2059-05-23,0,0,1,0
2059-05-24,0,0,1,0
2059-05-25,1,0,1,0
2059-05-26,0,0,1,0
2059-05-29,1,0,0,0
2059-06-06,1,0,0,0
2059-06-14,0,0,0,1
2059-06-24,1,0,0,0
2059-06-29,1,0,0,0
2059-08-06,1,0,0,0
2059-08-14,0,0,0,1
2059-08-15,1,0,0,0
2059-08-22,0,0,0,1
2059-09-08,1,1,0,0
2059-09-09,0,1,0,0
2059-09-14,1,0,0,0
2059-09-17,0,1,0,0
2059-09-21,0,0,0,1
2059-09-22,0,1,0,0
2059-09-23,0,0,1,0
2059-09-29,0,1,0,0
2059-10-14,0,0,0,1
2059-11-01,1,0,0,0
2059-11-02,1,0,0,0
2059-12-08,1,0,0,0
2059-12-22,0,0,0,1
2059-12-25,1,0,0,0
2059-12-26,1,0,0,0
2059-12-28,1,0,0,0
2060-01-01,1,0,0,0
2060-01-06,1,0,0,0
2060-01-11,0,0,0,1
2060-01-26,0,0,0,1
2060-02-02,1,0,0,1
2060-02-16,0,0,0,1
2060-02-22,0,0,1,0
2060-03-03,1,0,1,0
2060-03-04,0,0,1,0
2060-03-05,0,0,1,0
2060-03-06,0,0,1,0
2060-03-07,0,0,1,0
2060-03-08,0,0,1,0
2060-03-19,1,0,0,0
2060-03-25,1,0,0,0
2060-04-04,0,0,0,1
2060-04-11,1,0,0,0
2060-04-15,1,1,0,0
2060-04-16,1,0,0,0
2060-04-18,1,0,0,0
2060-04-19,1,0,0,0
2060-04-21,0,1,0,0
2060-04-25,1,0,0,0
2060-05-05,0,1,0,0
2060-05-09,0,0,1,0
2060-05-10,0,0,1,0
2060-05-11,0,0,1,0
2060-05-12,0,0,1,0
2060-05-27,1,0,0,0
2060-06-03,0,0,0,1
2060-06-04,0,1,0,0
2060-06-06,1,0,0,0
2060-06-07,1,0,0,0
2060-06-13,1,0,0,0
2060-06-17,1,0,0,0
2060-06-24,1,0,0,0
2060-06-25,1,0,0,0
2060-06-29,1,0,0,0
2060-08-02,0,0,0,1
2060-08-06,1,0,0,0
2060-08-10,0,0,0,1
2060-08-15,1,0,0,0
2060-09-08,1,0,0,0
2060-09-09,0,0,0,1
2060-09-14,1,0,0,0
2060-09-23,0,0,1,0
2060-09-25,0,1,0,0
2060-09-26,0,1,0,0
2060-10-02,0,0,0,1
2060-10-04,0,1,0,0
2060-10-09,0,1,0,0
2060-10-16,0,1,0,0
2060-11-01,1,0,0,0
2060-11-02,1,0,0,0
2060-12-08,1,0,0,0
2060-12-21,0,0,0,1
2060-12-25,1,0,0,0
2060-12-26,1,0,0,0
2060-12-28,1,0,0,0
2060-12-30,0,0,0,1
2061-01-01,1,0,0,0
2061-01-06,1,0,0,0
2061-01-14,0,0,0,1
2061-01-21,0,0,0,1
2061-02-02,1,0,0,0
2061-02-04,0,0,0,1
2061-02-21,0,0,1,0
2061-02-22,0,0,1,0
2061-02-23,1,0,1,0
2061-02-24,0,0,1,0
2061-03-19,1,0,0,0
2061-03-25,1,0,0,0
2061-04-03,1,0,0,0
2061-04-04,0,0,0,1
2061-04-05,0,1,0,0
2061-04-07,1,0,0,0
2061-04-08,1,0,0,0
2061-04-10,1,0,0,0
2061-04-11,1,1,0,0
2061-04-17,1,0,0,0
2061-04-26,0,1,0,0
2061-04-29,0,0,1,0
2061-04-30,0,0,1,0
2061-05-01,0,0,1,0
2061-05-02,0,0,1,0
2061-05-03,0,0,1,0
2061-05-04,0,0,1,0
2061-05-19,1,0,0,0
2061-05-25,0,1,0,0
2061-05-29,1,0,0,0
2061-05-30,1,0,0,0
2061-06-05,1,0,0,0
2061-06-09,1,0,0,0
2061-06-17,1,0,0,0
2061-06-22,0,0,0,1
2061-06-24,1,0,0,0
2061-06-29,1,0,0,0
2061-08-06,1,0,0,0
2061-08-15,1,0,0,0
2061-08-21,0,0,0,1
2061-08-29,0,0,0,1
2061-09-08,1,0,0,0
2061-09-14,1,0,0,0
2061-09-15,0,1,0,0
2061-09-16,0,1,0,0
2061-09-22,0,0,1,0
2061-09-23,0,0,1,0
2061-09-24,0,1,0,0
2061-09-28,0,0,0,1
2061-09-29,0,1,0,0
2061-10-06,0,1,0,0
2061-10-21,0,0,0,1
2061-11-01,1,0,0,0
2061-11-02,1,0,0,0
2061-12-08,1,0,0,0
2061-12-21,0,0,0,1
2061-12-25,1,0,0,0
2061-12-26,1,0,0,0
2061-12-28,1,0,0,0
2062-01-01,1,0,0,0
2062-01-06,1,0,0,0
2062-01-18,0,0,0,1
2062-02-02,1,0,0,1
2062-02-08,1,0,0,0
2062-02-09,0,0,0,1
2062-02-10,0,0,1,0
2062-02-11,0,0,1,0
2062-02-12,0,0,1,0
2062-02-13,0,0,1,0
2062-02-14,0,0,1,0
2062-02-15,0,0,1,0
2062-02-22,0,0,1,0
2062-02-23,0,0,0,1
2062-03-19,1,0,0,0
2062-03-23,1,0,0,0
2062-03-24,1,0,0,0
2062-03-25,1,0,0,0
2062-03-26,1,0,0,0
2062-03-27,1,0,0,0
2062-04-02,1,0,0,0
2062-04-04,0,0,0,1
2062-04-19,0,0,1,0
2062-04-20,0,0,1,0
2062-04-21,0,0,1,0
2062-04-22,0,0,1,0
2062-04-23,0,0,1,0
2062-04-24,0,0,1,0
2062-04-25,0,1,0,0
2062-05-01,0,1,0,0
2062-05-04,1,0,0,0
2062-05-14,1,0,0,0
2062-05-15,1,0,0,0
2062-05-16,0,1,0,0
2062-05-21,1,0,0,0
2062-05-25,1,0,0,0
2062-06-02,1,0,0,0
2062-06-11,0,0,0,1
2062-06-14,0,1,0,0
2062-06-24,1,0,0,0
2062-06-29,1,0,0,0
2062-08-06,1,0,0,0
2062-08-11,0,0,0,1
2062-08-15,1,0,0,0
2062-08-19,0,0,0,1
2062-09-08,1,0,0,0
2062-09-14,1,0,0,0
2062-09-17,0,0,0,1
2062-09-23,0,0,1,0
2062-09-24,0,0,1,0
2062-10-05,0,1,0,0
2062-10-06,0,1,0,0
2062-10-11,0,0,0,1
2062-10-14,0,1,0,0
2062-10-19,0,1,0,0
2062-10-26,0,1,0,0
2062-11-01,1,0,0,0
2062-11-02,1,0,0,0
2062-12-08,1,0,0,0
2062-12-21,0,0,0,1
2062-12-25,1,0,0,0
2062-12-26,1,0,0,0
2062-12-28,1,0,0,0
2063-01-01,1,0,0,0
2063-01-06,1,0,0,0
2063-01-07,0,0,0,1
2063-01-22,0,0,0,1
2063-01-29,0,0,0,1
2063-01-30,0,0,1,0
2063-01-31,0,0,1,0
2063-02-01,0,0,1,0
2063-02-02,1,0,1,0
2063-02-04,0,0,1,0
2063-02-12,0,0,0,1
2063-02-22,0,0,1,0
2063-02-28,1,0,0,0
2063-03-19,1,0,0,0
2063-03-25,1,0,0,0
2063-04-05,0,0,0,1
2063-04-08,1,0,1,0
2063-04-09,0,0,1,0
2063-04-10,0,0,1,0
2063-04-11,0,0,1,0
2063-04-12,1,0,0,0
2063-04-13,1,0,0,0
2063-04-14,0,1,0,0
2063-04-15,1,0,0,0
2063-04-16,1,0,0,0
2063-04-20,0,1,0,0
2063-04-22,1,0,0,0
2063-05-03,0,1,0,0
2063-05-24,1,0,0,0
2063-06-01,0,0,0,1
2063-06-03,1,1,0,0
2063-06-04,1,0,0,0
2063-06-10,1,0,0,0
2063-06-14,1,0,0,0
2063-06-22,1,0,0,0
2063-06-24,1,0,0,0
2063-06-29,1,0,0,0
2063-08-01,0,0,0,1
2063-08-06,1,0,0,0
2063-08-09,0,0,0,1
2063-08-15,1,0,0,0
2063-09-08,1,0,0,0
2063-09-14,1,0,0,0
2063-09-23,0,0,1,0
2063-09-24,0,1,0,0
2063-09-25,0,1,0,0
2063-10-03,0,1,0,0
2063-10-06,0,0,0,1
2063-10-08,0,1,0,0
2063-10-15,0,1,0,0
2063-10-30,0,0,0,1
2063-11-01,1,0,0,0
2063-11-02,1,0,0,0
2063-12-08,1,0,0,0
2063-12-22,0,0,0,1
2063-12-25,1,0,0,0
2063-12-26,1,0,0,0
2063-12-28,1,0,0,0
2064-01-01,1,0,0,0
2064-01-06,1,0,0,0
2064-01-19,0,0,1,0
2064-01-20,0,0,1,0
2064-01-21,0,0,1,0
2064-01-22,0,0,1,0
2064-01-23,0,0,1,0
2064-01-25,0,0,0,1
2064-02-02,1,0,0,0
2064-02-09,0,0,0,1
2064-02-17,0,0,0,1
2064-02-20,1,0,0,0
2064-02-21,0,0,1,0
2064-02-22,0,0,1,0
2064-03-02,0,0,0,1
2064-03-19,1,0,0,0
2064-03-25,1,0,0,0
2064-03-27,0,0,1,0
2064-03-28,0,0,1,0
2064-03-29,0,0,1,0
2064-03-30,1,0,1,0
2064-03-31,0,0,1,0
2064-04-01,0,1,1,0
2064-04-03,1,0,0,0
2064-04-04,1,0,0,1
2064-04-06,1,0,0,0
2064-04-07,1,1,0,0
2064-04-13,1,0,0,0
2064-04-22,0,1,0,0
2064-05-15,1,0,0,0
2064-05-21,0,1,0,0
2064-05-25,1,0,0,0
2064-05-26,1,0,0,0
2064-06-01,1,0,0,0
2064-06-05,1,0,0,0
2064-06-13,1,0,0,0
2064-06-19,0,0,0,1
2064-06-24,1,0,0,0
2064-06-29,1,0,0,0
2064-08-06,1,0,0,0
2064-08-15,1,0,0,0
2064-08-19,0,0,0,1
2064-08-27,0,0,0,1
2064-09-08,1,0,0,0
2064-09-11,0,1,0,0
2064-09-12,0,1,0,0
2064-09-14,1,0,0,0
2064-09-20,0,1,0,0
2064-09-23,0,0,1,0
2064-09-25,0,1,0,1
2064-10-02,0,1,0,0
2064-10-18,0,0,0,1
2064-11-01,1,0,0,0
2064-11-02,1,0,0,0
2064-12-08,1,0,0,0
2064-12-21,0,0,0,1
2064-12-25,1,0,0,0
2064-12-26,1,0,0,0
2064-12-28,1,0,0,0
2065-01-01,1,0,0,0
2065-01-06,1,0,0,0
2065-01-07,0,0,1,0
2065-01-08,0,0,1,0
2065-01-09,0,0,1,0
2065-01-10,0,0,1,0
2065-01-11,0,0,1,0
2065-01-12,0,0,1,0
2065-01-14,0,0,0,1
2065-01-29,0,0,0,1
2065-02-02,1,0,0,0
2065-02-05,0,0,0,1
2065-02-11,1,0,0,0
2065-02-19,0,0,0,1
2065-02-22,0,0,1,0
2065-03-16,0,0,1,0
2065-03-17,0,0,1,0
2065-03-18,0,0,1,0
2065-03-19,1,0,1,0
2065-03-22,1,0,0,0
2065-03-25,1,0,0,0
2065-03-26,1,0,0,0
2065-03-27,1,0,0,0
2065-03-29,1,0,0,0
2065-03-30,1,0,0,0
2065-04-04,0,0,0,1
2065-04-05,1,0,0,0
2065-04-21,0,1,0,0
2065-04-27,0,1,0,0
2065-05-07,1,0,0,0
2065-05-12,0,1,0,0
2065-05-17,1,0,0,0
2065-05-18,1,0,0,0
2065-05-24,1,0,0,0
2065-05-28,1,0,0,0
2065-06-05,1,0,0,0
2065-06-08,0,0,0,1
2065-06-10,0,1,0,0
2065-06-24,1,0,0,0
2065-06-29,1,0,0,0
2065-08-06,1,0,0,0
2065-08-08,0,0,0,1
2065-08-15,1,0,0,0
2065-08-16,0,0,0,1
2065-09-08,1,0,0,0
2065-09-14,1,0,0,0
2065-09-15,0,0,0,1
2065-09-23,0,0,1,0
2065-10-01,0,1,0,0
2065-10-02,0,1,0,0
2065-10-08,0,0,0,1
2065-10-10,0,1,0,0
2065-10-15,0,1,0,0
2065-10-22,0,1,0,0
2065-11-01,1,0,0,0
2065-11-02,1,0,0,0
2065-12-08,1,0,0,0
2065-12-21,0,0,0,1
2065-12-25,1,0,0,0
2065-12-26,1,0,0,0
2065-12-28,1,0,1,0
2065-12-29,0,0,1,0
2065-12-30,0,0,1,0
2065-12-31,0,0,1,0
2066-01-01,1,0,0,0
2066-01-03,0,0,0,1
2066-01-06,1,0,0,0
2066-01-18,0,0,0,1
2066-01-26,0,0,0,1
2066-02-02,1,0,0,0
2066-02-09,0,0,0,1
2066-02-22,0,0,1,0
2066-02-24,1,0,0,0
2066-03-05,0,0,1,0
2066-03-06,0,0,1,0
2066-03-07,0,0,1,0
2066-03-08,0,0,1,0
2066-03-09,0,0,1,0
2066-03-10,0,0,1,0
2066-03-19,1,0,0,0
2066-03-25,1,0,0,0
2066-04-04,1,0,0,1
2066-04-08,1,0,0,0
2066-04-09,1,0,0,0
2066-04-10,0,1,0,0
2066-04-11,1,0,0,0
2066-04-12,1,0,0,0
2066-04-16,0,1,0,0
2066-04-18,1,0,0,0
2066-04-29,0,1,0,0
2066-05-20,1,0,0,0
2066-05-28,0,0,0,1
2066-05-30,1,1,0,0
2066-05-31,1,0,0,0
2066-06-06,1,0,0,0
2066-06-10,1,0,0,0
2066-06-18,1,0,0,0
2066-06-24,1,0,0,0
2066-06-29,1,0,0,0
2066-08-06,1,0,0,0
2066-08-15,1,0,0,0
2066-08-27,0,0,0,1
2066-09-04,0,0,0,1
2066-09-08,1,0,0,0
2066-09-14,1,0,0,0
2066-09-20,0,1,0,0
2066-09-21,0,1,0,0
2066-09-23,0,0,1,0
2066-09-29,0,1,0,0
2066-10-03,0,0,0,1
2066-10-04,0,1,0,0
2066-10-11,0,1,0,0
2066-10-27,0,0,0,1
2066-11-01,1,0,0,0
2066-11-02,1,0,0,0
2066-12-08,1,0,0,0
2066-12-18,0,0,1,0
2066-12-19,0,0,1,0
2066-12-20,0,0,1,0
2066-12-21,0,0,1,1
2066-12-22,0,0,1,0
2066-12-25,1,0,0,0
2066-12-26,1,0,0,0
2066-12-28,1,0,0,0
2067-01-01,1,0,0,0
2067-01-06,1,0,0,0
2067-01-22,0,0,0,1
2067-02-02,1,0,0,0
2067-02-06,0,0,0,1
2067-02-14,0,0,0,1
2067-02-16,1,0,0,0
2067-02-22,0,0,1,0
2067-02-23,0,0,1,0
2067-02-24,0,0,1,0
2067-02-25,0,0,1,0
2067-02-26,0,0,1,0
2067-02-27,0,0,1,0
2067-02-28,0,0,1,1
2067-03-19,1,0,0,0
2067-03-25,1,0,0,0
2067-03-27,1,0,0,0
2067-03-31,1,1,0,0
2067-04-01,1,0,0,0
2067-04-03,1,0,0,0
2067-04-04,1,0,0,0
2067-04-05,0,0,0,1
2067-04-06,0,1,0,0
2067-04-10,1,0,0,0
2067-04-20,0,1,0,0
2067-05-12,1,0,0,0
2067-05-20,0,1,0,0
2067-05-22,1,0,0,0
2067-05-23,1,0,0,0
2067-05-29,1,0,0,0
2067-06-02,1,0,0,0
2067-06-10,1,0,0,0
2067-06-16,0,0,0,1
2067-06-24,1,0,0,0
2067-06-29,1,0,0,0
2067-08-06,1,0,0,0
2067-08-15,1,0,0,0
2067-08-16,0,0,0,1
2067-08-24,0,0,0,1
2067-09-08,1,0,0,0
2067-09-10,0,1,0,0
2067-09-11,0,1,0,0
2067-09-14,1,0,0,0
2067-09-19,0,1,0,0
2067-09-22,0,0,1,0
2067-09-23,0,0,1,1
2067-09-24,0,1,0,0
2067-10-01,0,1,0,0
2067-10-16,0,0,0,1
2067-11-01,1,0,0,0
2067-11-02,1,0,0,0
2067-12-07,0,0,1,0
2067-12-08,1,0,1,0
2067-12-09,0,0,1,0
2067-12-10,0,0,1,0
2067-12-11,0,0,1,0
2067-12-12,0,0,1,0
2067-12-22,0,0,0,1
2067-12-25,1,0,0,0
2067-12-26,1,0,0,0
2067-12-28,1,0,0,0
2068-01-01,1,0,0,0
2068-01-06,1,0,0,0
2068-01-12,0,0,0,1
2068-01-27,0,0,0,1
2068-02-02,1,0,0,0
2068-02-03,0,0,0,1
2068-02-12,0,0,1,0
2068-02-13,0,0,1,0
2068-02-14,0,0,1,0
2068-02-15,0,0,1,0
2068-02-17,0,0,0,1
2068-02-22,0,0,1,0
2068-03-07,1,0,0,0
2068-03-19,1,0,0,0
2068-03-25,1,0,0,0
2068-04-04,0,0,0,1
2068-04-15,1,0,0,0
2068-04-17,0,1,0,0
2068-04-19,1,0,0,0
2068-04-20,1,0,0,0
2068-04-22,1,0,0,0
2068-04-23,1,1,0,0
2068-04-29,1,0,0,0
2068-05-08,0,1,0,0
2068-05-31,1,0,0,0
2068-06-04,0,0,0,1
2068-06-06,0,1,0,0
2068-06-10,1,0,0,0
2068-06-11,1,0,0,0
2068-06-17,1,0,0,0
2068-06-21,1,0,0,0
2068-06-24,1,0,0,0
2068-06-29,1,0,0,0
2068-08-04,0,0,0,1
2068-08-06,1,0,0,0
2068-08-12,0,0,0,1
2068-08-15,1,0,0,0
2068-09-08,1,0,0,0
2068-09-11,0,0,0,1
2068-09-14,1,0,0,0
2068-09-23,0,0,1,0
2068-09-27,0,1,0,0
2068-09-28,0,1,0,0
2068-10-04,0,0,0,1
2068-10-06,0,1,0,0
2068-10-11,0,1,0,0
2068-10-18,0,1,0,0
2068-11-01,1,0,0,0
2068-11-02,1,0,0,0
2068-11-25,0,0,1,0
2068-11-26,0,0,1,0
2068-11-27,0,0,1,0
2068-11-28,0,0,1,0
2068-12-08,1,0,0,0
2068-12-21,0,0,0,1
2068-12-25,1,0,0,0
2068-12-26,1,0,0,0
2068-12-28,1,0,0,0
2068-12-31,0,0,0,1
2069-01-01,1,0,0,0
2069-01-06,1,0,0,0
2069-01-15,0,0,0,1
2069-01-23,0,0,0,1
2069-02-01,0,0,1,0
2069-02-02,1,0,1,0
2069-02-03,0,0,1,0
2069-02-04,0,0,1,0
2069-02-05,0,0,1,0
2069-02-06,0,0,1,1
2069-02-21,0,0,1,0
2069-02-22,0,0,1,0
2069-02-27,1,0,0,0
2069-03-19,1,0,0,0
2069-03-25,1,0,0,0
2069-04-04,0,0,0,1
2069-04-06,0,1,0,0
2069-04-07,1,0,0,0
2069-04-11,1,0,0,0
2069-04-12,1,1,0,0
2069-04-14,1,0,0,0
2069-04-15,1,0,0,0
2069-04-21,1,0,0,0
2069-04-25,0,1,0,0
2069-05-23,1,0,0,0
2069-05-26,0,1,0,0
2069-06-02,1,0,0,0
2069-06-03,1,0,0,0
2069-06-09,1,0,0,0
2069-06-13,1,0,0,0
2069-06-21,1,0,0,0
2069-06-23,0,0,0,1
2069-06-24,1,0,0,0
2069-06-29,1,0,0,0
2069-08-06,1,0,0,0
2069-08-15,1,0,0,0
2069-08-23,0,0,0,1
2069-08-31,0,0,0,1
2069-09-08,1,0,0,0
2069-09-14,1,0,0,0
2069-09-16,0,1,0,0
2069-09-17,0,1,0,0
2069-09-23,0,0,1,0
2069-09-25,0,1,0,0
2069-09-29,0,0,0,1
2069-09-30,0,1,0,0
2069-10-07,0,1,0,0
2069-10-23,0,0,0,1
2069-11-01,1,0,0,0
2069-11-02,1,0,0,0
2069-11-14,0,0,1,0
2069-11-15,0,0,1,0
2069-11-16,0,0,1,0
2069-11-17,0,0,1,0
2069-11-18,0,0,1,0
2069-11-19,0,0,1,0
2069-12-08,1,0,0,0
2069-12-21,0,0,0,1
2069-12-25,1,0,0,0
2069-12-26,1,0,0,0
2069-12-28,1,0,0,0
2070-01-01,1,0,0,0
2070-01-06,1,0,0,0
2070-01-19,0,0,0,1
2070-01-21,0,0,1,0
2070-01-22,0,0,1,0
2070-01-23,0,0,1,0
2070-01-24,0,0,1,0
2070-01-26,0,0,1,0
2070-02-02,1,0,0,0
2070-02-03,0,0,0,1
2070-02-11,0,0,0,1
2070-02-12,1,0,0,0
2070-02-22,0,0,1,0
2070-02-23,0,0,1,0
2070-02-25,0,0,0,1
2070-03-19,1,0,0,0
2070-03-23,1,0,0,0
2070-03-25,1,0,0,0
2070-03-27,1,1,0,0
2070-03-28,1,0,0,0
2070-03-30,1,0,0,0
2070-03-31,1,0,0,0
2070-04-02,0,1,0,0
2070-04-04,0,0,0,1
2070-04-06,1,0,0,0
2070-04-16,0,1,0,0
2070-05-08,1,0,0,0
2070-05-16,0,1,0,0
2070-05-18,1,0,0,0
2070-05-19,1,0,0,0
2070-05-25,1,0,0,0
2070-05-29,1,0,0,0
2070-06-06,1,0,0,0
2070-06-13,0,0,0,1
2070-06-24,1,0,0,0
2070-06-29,1,0,0,0
2070-08-06,1,0,0,0
2070-08-12,0,0,0,1
2070-08-15,1,0,0,0
2070-08-20,0,0,0,1
2070-09-06,0,1,0,0
2070-09-07,0,1,0,0
2070-09-08,1,0,0,0
2070-09-14,1,0,0,0
2070-09-15,0,1,0,0
2070-09-19,0,0,0,1
2070-09-20,0,1,0,0
2070-09-23,0,0,1,0
2070-09-27,0,1,0,0
2070-10-12,0,0,0,1
2070-11-01,1,0,0,0
2070-11-02,1,0,0,0
2070-11-03,0,0,1,0
2070-11-04,0,0,1,0
2070-11-05,0,0,1,0
2070-11-06,0,0,1,0
2070-12-08,1,0,0,0
2070-12-21,0,0,0,1
2070-12-25,1,0,0,0
2070-12-26,1,0,0,0
2070-12-28,1,0,0,0
2071-01-01,1,0,0,0
2071-01-06,1,0,0,0
2071-01-08,0,0,0,1
2071-01-10,0,0,1,0
2071-01-11,0,0,1,0
2071-01-12,0,0,1,0
2071-01-13,0,0,1,0
2071-01-14,0,0,1,0
2071-01-23,0,0,0,1
2071-01-31,0,0,0,1
2071-02-02,1,0,0,0
